ts_code,trade_date,close,pct_chg,score,volume_ratio,structure,ma10,ma20,macd_dif,macd_dea,rsi6,boll_mid,turnover,avg_turnover_5,atr_ratio,price_vs_ma20,tier,ma5,kdj_k,kdj_d,wr1,wr2,regime,entry_price,ret_1,ret_3,ret_5
513010.SH,20220512.000000,0.506000,-2.316600,5,,,0.515500,0.511500,,,44.758212,,275903.299000,210872.398800,0.044466,-0.010753,B,0.509600,38.832757,45.521288,72.727272,71.428570,sideways,0.506000,0.039526,0.090909,0.055336
513180.SH,20220512.000000,0.505000,-2.321100,5,,,0.514900,0.511250,,,44.547173,,848475.287000,772828.435400,0.043989,-0.012225,B,0.508600,38.915531,46.078195,73.333332,71.428570,sideways,0.505000,0.039604,0.093069,0.055446
159766.SZ,20220615.000000,0.911000,0.551900,4,,,0.918000,0.906700,,,48.239501,,264928.442000,263834.428000,0.025717,0.004742,B,0.911400,43.266649,51.232371,57.142856,55.737704,sideways,0.911000,0.008782,0.054885,0.043908
159781.SZ,20220713.000000,0.668000,1.059000,6,,,0.681200,0.677350,,,39.905449,,383622.422000,386086.544600,0.027160,-0.013804,B,0.677800,32.277572,44.497710,68.627450,68.627450,sideways,0.668000,0.029940,0.020958,0.004491
159783.SZ,20220713.000000,0.676000,1.046300,6,,,0.688200,0.684750,,,40.608955,,248652.581000,260376.187000,0.027367,-0.012778,B,0.685200,32.403198,43.551977,67.307691,67.307691,sideways,0.676000,0.029586,0.020710,0.005917
159781.SZ,20220715.000000,0.677000,-1.598800,3,,,0.681000,0.680350,,,48.647996,,359051.919000,389071.649800,0.028909,-0.004924,C,0.674400,46.371731,45.244624,50.980391,50.980391,sideways,0.677000,0.007386,-0.008863,-0.008863
159783.SZ,20220715.000000,0.686000,-1.436800,3,,,0.688300,0.687900,,,49.887922,,230920.461000,267484.186800,0.028634,-0.002762,C,0.682400,47.521079,45.267923,48.076922,48.076922,sideways,0.686000,0.005831,-0.008746,-0.013120
159783.SZ,20220720.000000,0.680000,0.740700,5,,,0.685300,0.689050,,,45.762720,,195885.700000,242508.462800,0.027521,-0.013134,B,0.685400,43.211373,45.370530,59.615383,52.272726,sideways,0.680000,0.000000,-0.014706,-0.005882
159781.SZ,20220721.000000,0.674000,0.447100,4,,,0.675700,0.681550,,,47.347143,,357827.564000,356469.672400,0.027554,-0.011078,B,0.674800,45.143871,45.200207,56.862744,66.666665,sideways,0.674000,-0.004451,-0.010386,-0.002967
159783.SZ,20220721.000000,0.680000,0.000000,5,,,0.683100,0.688850,,,45.762719,,200779.729000,218937.899000,0.027626,-0.012847,B,0.682200,44.716673,45.152578,59.615383,71.874998,sideways,0.680000,-0.004412,-0.008824,0.000000
159792.SZ,20220830.000000,0.649000,-1.666700,3,,,0.648500,0.653550,,,46.920812,,315930.692000,226356.789600,0.027185,-0.006962,C,0.649400,55.272946,46.589383,45.652173,45.652173,sideways,0.649000,0.024653,-0.009245,-0.020031
159792.SZ,20220901.000000,0.648000,-2.556400,3,,,0.650600,0.653250,,,45.635607,,225237.777000,237723.671600,0.029982,-0.008037,C,0.655800,57.471736,53.892678,53.846153,60.869564,sideways,0.648000,-0.007716,-0.018519,-0.041667
159792.SZ,20220902.000000,0.643000,-0.771600,4,,,0.649900,0.651750,,,42.031580,,258375.360000,251810.701200,0.030549,-0.013425,B,0.653000,50.493978,52.759778,63.461537,86.842103,sideways,0.643000,-0.007776,-0.024883,-0.012442
513010.SH,20220902.000000,0.550000,-1.079100,4,,,0.553500,0.553900,,,43.092086,,191292.501000,215084.908600,0.028182,-0.007041,B,0.558600,56.870738,58.070760,56.521738,86.666664,sideways,0.550000,-0.014545,-0.020000,-0.010909
513130.SH,20220902.000000,0.548000,-1.083000,4,,,0.551300,0.551850,,,43.220075,,294364.799000,348997.698200,0.028545,-0.006977,B,0.556600,56.745193,57.790440,56.521738,86.666664,sideways,0.548000,-0.014599,-0.021898,-0.012774
513180.SH,20220902.000000,0.547000,-1.085000,4,,,0.550000,0.550550,,,43.525930,,836422.964000,881736.889600,0.028598,-0.006448,B,0.555200,55.847170,57.090076,57.446807,84.374997,sideways,0.547000,-0.014625,-0.021938,-0.012797
159605.SZ,20220915.000000,0.765000,0.657900,6,,,0.777900,0.775100,,,40.618986,,493799.732000,560227.599800,0.028945,-0.013031,A,0.770800,19.605008,28.722198,89.062499,78.787876,sideways,0.765000,-0.013072,-0.016993,-0.066667
159766.SZ,20220926.000000,0.985000,3.033500,3,,,0.985800,0.974450,,,53.748341,,325418.278000,210901.691600,0.025308,0.010827,C,0.980600,46.624538,55.343640,38.596491,38.596491,sideways,0.985000,0.051777,0.009137,-0.039594
513220.SH,20221031.000000,0.664000,3.426800,5,,,0.700800,0.754950,,,31.603382,,67131.992000,47729.110400,0.051205,-0.120472,C,0.662600,11.662362,,85.714285,76.344085,bear,0.664000,0.078313,0.058735,0.165663
513380.SH,20221031.000000,0.362181,2.259900,3,,,0.378689,0.401101,,,33.855736,,143304.802000,106945.818600,0.054953,-0.097033,C,0.364482,21.311422,,78.724037,63.855971,bear,0.362181,0.075968,0.064918,0.183701
159883.SZ,20221108.000000,0.676000,-1.024900,3,,,0.679000,0.677150,,,47.660070,,136932.409000,206723.047600,0.033918,-0.001698,C,0.682200,62.093506,58.793026,45.999999,41.304347,sideways,0.676000,-0.002959,-0.020710,0.011834
159632.SZ,20221221.000000,0.902000,1.007800,3,,,0.931500,0.952100,,,29.685124,,350260.384000,278472.925400,0.024232,-0.052621,C,0.916600,19.075269,,82.894736,82.894736,bear,0.902000,0.011086,-0.009978,-0.025499
588200.SH,20221226.000000,1.038000,1.964600,4,,,1.078500,1.096250,,,30.991670,,44092.247000,34094.143800,0.027113,-0.053136,C,1.045000,10.612605,,83.749999,73.737373,bear,1.038000,0.014451,-0.004817,0.011561
560080.SH,20221229.000000,1.147000,1.057300,5,,,1.182000,1.230650,,,27.050087,,72412.458000,52748.694000,0.031822,-0.067972,C,1.151200,10.476101,,85.714285,67.948717,bear,1.147000,-0.005231,0.013949,0.000000
159632.SZ,20221230.000000,0.878000,1.035700,4,,,0.892900,0.920100,,,32.548387,,634844.366000,425136.667200,0.017816,-0.045756,C,0.883000,11.747592,,80.392155,67.741933,bear,0.878000,-0.001139,-0.010251,-0.006834
159792.SZ,20230119.000000,0.724000,-0.685900,5,,,0.737400,0.731350,,,43.274980,,269666.032000,446889.613000,0.034333,-0.010050,A,0.727400,20.679200,32.610703,88.461537,85.365852,sideways,0.724000,0.023481,0.012431,0.058011
159792.SZ,20230120.000000,0.741000,2.348100,3,,,0.737300,0.732400,,,57.051790,,571525.101000,454728.840600,0.034317,0.011742,C,0.727400,28.529723,31.250376,55.769230,28.124999,sideways,0.741000,0.012146,0.029690,0.020243
159792.SZ,20230131.000000,0.733000,-2.266700,5,,,0.733800,0.735450,,,48.191414,,488061.221000,465119.090600,0.034789,-0.003331,A,0.735400,31.312355,32.199857,76.923076,76.923076,sideways,0.733000,0.040928,0.031378,0.000000
513180.SH,20230131.000000,0.571000,-2.725700,5,,,0.576400,0.572150,,,44.388230,,2446802.097000,2118701.484000,0.029772,-0.002010,A,0.577400,32.096542,37.781461,86.363634,86.363634,sideways,0.571000,0.042032,0.035026,0.007005
159605.SZ,20230207.000000,0.867000,2.000000,6,,,0.876500,0.875150,,,46.768711,,1510856.380000,1450949.515000,0.032790,-0.009313,A,0.879400,32.451114,40.609268,73.239436,71.212120,sideways,0.867000,-0.013841,-0.028835,-0.028835
159607.SZ,20230207.000000,0.870000,1.873500,6,,,0.880300,0.879300,,,46.369005,,661397.571000,626428.778800,0.032923,-0.010577,A,0.883000,30.733940,38.580677,74.999999,71.641790,sideways,0.870000,-0.012644,-0.027586,-0.027586
159792.SZ,20230207.000000,0.733000,0.964200,6,,,0.742100,0.742750,,,44.201094,,364316.395000,462781.304200,0.034496,-0.013127,A,0.748800,35.063608,41.483077,76.923076,85.454544,sideways,0.733000,-0.028649,-0.027285,-0.038199
513180.SH,20230207.000000,0.575000,1.232400,6,,,0.581600,0.580500,,,45.371747,,2541757.232000,2460844.237000,0.030683,-0.009475,A,0.585800,34.417501,42.266758,77.272726,78.571427,sideways,0.575000,-0.017391,-0.024348,-0.031304
561910.SH,20230306.000000,0.707000,1.144500,4,,,0.714800,0.734250,,,34.800042,,42763.131000,35451.806400,0.020408,-0.037113,C,0.707800,22.758451,,56.249999,41.666666,bear,0.707000,-0.009901,-0.019802,-0.042433
159741.SZ,20230313.000000,0.507000,1.807200,3,,,0.527900,0.536850,,,33.029244,,107758.520000,81255.102600,0.029868,-0.055602,C,0.517200,22.658288,,82.758619,82.758619,bear,0.507000,-0.025641,-0.023669,-0.017751
159750.SZ,20230313.000000,0.746000,1.084000,4,,,0.782700,0.796850,,,28.864367,,52355.618000,39424.124400,0.030927,-0.063814,C,0.766000,21.662984,,87.777777,87.777777,bear,0.746000,-0.021448,-0.025469,-0.024129
159792.SZ,20230313.000000,0.639000,2.076700,3,,,0.666600,0.675200,,,33.817033,,997442.228000,684904.793200,0.031187,-0.053614,C,0.648800,17.782571,,83.544303,82.191780,bear,0.639000,-0.026604,-0.023474,-0.020344
513010.SH,20230313.000000,0.518000,1.968500,3,,,0.539400,0.547700,,,33.296372,,873143.022000,673171.747600,0.030199,-0.054227,C,0.528400,22.827204,,83.333332,83.333332,bear,0.518000,-0.028958,-0.025097,-0.015444
513130.SH,20230313.000000,0.507000,2.012100,3,,,0.528600,0.537300,,,33.433883,,2640208.554000,2125162.305000,0.030995,-0.056393,C,0.517400,23.785856,,81.967212,81.967212,bear,0.507000,-0.025641,-0.023669,-0.013807
513580.SH,20230313.000000,0.512000,1.992000,3,,,0.533700,0.542650,,,33.765867,,380971.097000,252437.739400,0.032227,-0.056482,C,0.522400,23.335868,,81.967212,81.967212,bear,0.512000,-0.027344,-0.025391,-0.015625
513770.SH,20230313.000000,0.395000,2.331600,3,,,0.411350,0.416825,,,34.492835,,321919.482000,262185.446800,0.030741,-0.052360,C,0.401000,20.415747,,80.208332,79.347824,bear,0.395000,-0.027848,-0.026582,-0.021519
513560.SH,20230315.000000,0.889000,1.716200,3,,,0.920400,0.932200,,,33.034284,,15076.385000,11746.738800,0.029889,-0.046342,C,0.891800,37.323095,,60.902255,49.019607,bear,0.889000,-0.017998,-0.028121,0.023622
159605.SZ,20230426.000000,0.733000,1.664400,4,,,0.758600,0.781000,,,30.403952,,1535027.234000,1256096.649600,0.024167,-0.061460,C,0.743800,18.904176,,73.611110,71.641790,bear,0.733000,-0.010914,-0.017735,-0.002729
159607.SZ,20230426.000000,0.732000,1.666700,4,,,0.759100,0.782200,,,29.777258,,668014.522000,518976.581400,0.024200,-0.064178,C,0.744000,18.393682,,74.324323,72.463767,bear,0.732000,-0.010929,-0.020492,-0.004098
159682.SZ,20230426.000000,0.939000,2.623000,4,,,0.969300,0.980850,,,34.667672,,454563.136000,307381.381200,0.019169,-0.042667,C,0.944200,19.633329,,69.696969,65.909090,bear,0.939000,0.004260,-0.006390,-0.008520
159740.SZ,20230426.000000,0.508000,1.600000,4,,,0.527400,0.539300,,,30.380725,,376477.423000,301534.192200,0.023903,-0.058038,C,0.514200,15.819896,,78.181817,75.999998,bear,0.508000,-0.007874,-0.007874,0.007874
159741.SZ,20230426.000000,0.506000,1.810900,4,,,0.524800,0.536700,,,31.347533,,92151.889000,74808.007600,0.024704,-0.057201,C,0.511600,17.068133,,76.363635,73.999999,bear,0.506000,-0.009881,-0.009881,0.005929
159742.SZ,20230426.000000,0.516000,1.775100,4,,,0.535000,0.547600,,,31.217267,,191881.102000,154356.390000,0.024363,-0.057706,C,0.521800,17.471781,,75.438595,73.076922,bear,0.516000,-0.009690,-0.009690,0.005814
159747.SZ,20230426.000000,1.004000,1.619400,4,,,1.041800,1.060100,,,30.240346,,104116.964000,68038.607400,0.047666,-0.052920,C,1.016400,22.047606,,69.491525,66.037735,bear,1.004000,-0.009960,-0.011952,0.007968
159750.SZ,20230426.000000,0.742000,1.643800,4,,,0.770000,0.783350,,,30.444553,,50848.981000,34342.197800,0.024740,-0.052786,C,0.751400,18.944968,,76.249999,73.611110,bear,0.742000,-0.006739,-0.012129,0.006739
513220.SH,20230426.000000,0.865000,1.169600,4,,,0.897600,0.925500,,,26.155264,,39594.710000,28779.177400,0.021635,-0.065370,C,0.880600,15.396356,,77.777777,74.999999,bear,0.865000,-0.010405,-0.023121,-0.003468
159751.SZ,20230510.000000,0.706000,1.146100,3,,,0.710500,0.728100,,,41.148957,,2569.680000,2097.819200,0.029239,-0.030353,C,0.709600,18.283201,,84.615384,85.555555,bear,0.706000,-0.002833,0.015581,0.009915
159682.SZ,20230518.000000,0.937000,-1.160300,3,,,0.936700,0.945050,,,44.871598,,218588.054000,225503.156600,0.018524,-0.008518,C,0.942600,70.827216,65.200018,39.130434,64.285712,sideways,0.937000,0.001067,-0.007471,-0.013874
159605.SZ,20230519.000000,0.728000,-2.673800,3,,,0.729000,0.734550,,,43.001967,,930934.628000,986171.095200,0.024333,-0.008917,C,0.741800,62.757244,57.907819,53.571428,73.170730,sideways,0.728000,0.023352,-0.010989,-0.032967
159682.SZ,20230519.000000,0.938000,0.106700,3,,,0.937800,0.942000,,,45.992886,,202630.420000,230869.477800,0.016829,-0.004246,C,0.944200,68.232636,66.210890,36.956521,67.999997,sideways,0.938000,0.000000,-0.013859,-0.025586
159740.SZ,20230519.000000,0.511000,-1.160500,3,,,0.510100,0.512050,,,46.146564,,224519.890000,233234.010400,0.020548,-0.002051,C,0.515800,66.233806,61.910664,43.333332,64.999997,sideways,0.511000,0.019569,-0.011742,-0.037182
513010.SH,20230519.000000,0.521000,-1.325800,3,,,0.520000,0.522000,,,45.980788,,302552.228000,343789.747800,0.022073,-0.001916,C,0.526400,66.649086,62.106959,43.749999,63.636361,sideways,0.521000,0.021113,-0.011516,-0.038388
513180.SH,20230519.000000,0.512000,-1.348700,3,,,0.511500,0.513350,,,45.021444,,1174656.363000,1321523.008400,0.020787,-0.002630,C,0.517800,66.607276,63.038648,45.161289,63.636361,sideways,0.512000,0.021484,-0.011719,-0.035156
159682.SZ,20230522.000000,0.938000,0.000000,3,,,0.938500,0.939350,,,45.992884,,220967.499000,215947.932200,0.016601,-0.001437,C,0.942200,66.502916,66.308232,36.956521,67.999997,sideways,0.938000,-0.008529,-0.014925,-0.040512
159792.SZ,20230523.000000,0.618000,-1.120000,3,,,0.616700,0.622000,,,47.365008,,386955.692000,417928.535200,0.024965,-0.006431,C,0.618000,45.907322,40.639488,53.333332,57.142855,sideways,0.618000,-0.019417,-0.037217,-0.037217
159605.SZ,20230524.000000,0.720000,-1.098900,5,,,0.733000,0.729450,,,38.897255,,777694.787000,1018046.954600,0.025397,-0.012955,A,0.733800,42.726885,54.819587,67.857142,99.999997,sideways,0.720000,-0.022222,-0.022222,-0.048611
159607.SZ,20230524.000000,0.720000,-1.234600,5,,,0.732700,0.728600,,,39.268524,,326073.776000,384422.302600,0.025496,-0.011803,B,0.733600,44.865915,56.563315,66.071427,99.999997,sideways,0.720000,-0.023611,-0.023611,-0.050000
159755.SZ,20230525.000000,0.823000,-0.483700,4,,,0.842200,0.831700,,,35.153194,,190694.742000,214768.043000,0.024735,-0.010461,B,0.833000,24.692571,44.039787,93.749998,92.105261,sideways,0.823000,-0.015796,-0.020656,-0.026731
159615.SZ,20230601.000000,0.857000,1.180600,4,,,0.882000,0.905200,,,29.778124,,35246.431000,25526.385000,0.023837,-0.053248,C,0.864400,15.092504,,81.176470,75.384614,bear,0.857000,0.025671,0.001167,0.010502
159742.SZ,20230601.000000,0.495000,1.020400,3,,,0.507300,0.512550,,,34.615210,,252630.776000,135556.952600,0.024098,-0.034241,C,0.497800,16.105527,,84.782607,70.833330,bear,0.495000,0.052525,0.050505,0.072727
513120.SH,20230601.000000,0.830000,1.096200,4,,,0.857700,0.880950,,,28.814819,,488115.062000,389911.163400,0.026420,-0.057835,C,0.837400,13.888381,,83.695651,76.190475,bear,0.830000,0.025301,-0.003614,-0.002410
513200.SH,20230601.000000,0.883000,1.377700,4,,,0.902900,0.923750,,,32.151968,,106736.490000,78841.024000,0.022812,-0.044114,C,0.887400,16.194835,,77.499999,64.705881,bear,0.883000,0.026048,0.002265,0.009060
513560.SH,20230601.000000,0.866000,1.050200,4,,,0.886800,0.895700,,,32.944476,,5157.426000,3557.341000,0.022435,-0.033158,C,0.871000,17.079571,,82.894736,73.469386,bear,0.866000,0.043880,0.032333,0.045035
513980.SH,20230630.000000,0.497000,0.404000,5,,,0.505400,0.500900,,,43.616951,,210658.541000,420878.871600,0.024289,-0.007786,A,0.496600,25.041401,33.443595,78.260868,52.380950,sideways,0.497000,0.032193,0.026157,-0.004024
159605.SZ,20230703.000000,0.772000,2.933300,5,,,0.775900,0.768750,,,52.968089,,1220431.956000,1124676.427800,0.025074,0.004228,A,0.764600,23.800669,29.291585,69.620252,11.111111,sideways,0.772000,0.005181,-0.025907,-0.022021
159607.SZ,20230703.000000,0.772000,3.208600,5,,,0.775600,0.768750,,,53.145418,,652485.254000,564712.675200,0.025907,0.004228,A,0.763800,24.244642,29.346958,68.292682,7.142857,sideways,0.772000,0.003886,-0.027202,-0.023316
159605.SZ,20230704.000000,0.776000,0.518100,3,,,0.771500,0.770750,,,55.533365,,1150102.870000,1107460.488600,0.025405,0.006812,C,0.765400,30.920876,29.834682,56.923076,19.999999,sideways,0.776000,-0.011598,-0.034794,-0.011598
159607.SZ,20230704.000000,0.775000,0.388600,3,,,0.771100,0.770700,,,55.023900,,560161.339000,562668.257200,0.026175,0.005579,C,0.764600,31.034890,29.909602,57.352940,19.444444,sideways,0.775000,-0.011613,-0.034839,-0.011613
159740.SZ,20230706.000000,0.535000,-1.654400,4,,,0.538700,0.539950,,,43.209934,,322440.878000,349641.687800,0.024833,-0.009168,B,0.542200,52.176626,50.754601,58.823528,79.999997,sideways,0.535000,-0.009346,0.014953,0.059813
159766.SZ,20230706.000000,0.906000,-0.548800,3,,,0.899400,0.910600,,,49.803023,,170452.038000,228285.318800,0.022706,-0.005052,C,0.907000,57.911083,47.021034,40.983606,34.545454,sideways,0.906000,0.001104,0.017660,0.012141
513010.SH,20230706.000000,0.548000,-1.438800,4,,,0.550800,0.552400,,,44.485989,,349116.532000,323370.806200,0.025547,-0.007965,B,0.554800,51.368302,49.587036,58.333332,74.999997,sideways,0.548000,-0.009124,0.012774,0.060219
513130.SH,20230706.000000,0.539000,-1.282100,3,,,0.540900,0.542350,,,45.434391,,1531845.750000,1249053.931200,0.026107,-0.006177,C,0.544600,52.612540,49.848722,54.285713,70.370368,sideways,0.539000,-0.012987,0.011132,0.057514
513180.SH,20230706.000000,0.539000,-1.462500,4,,,0.541800,0.543250,,,44.276684,,2244415.247000,1874166.169000,0.026107,-0.007823,B,0.545600,52.194167,50.216092,57.142856,74.074071,sideways,0.539000,-0.007421,0.011132,0.059369
513980.SH,20230706.000000,0.503000,-1.372500,3,,,0.502400,0.505800,,,46.476357,,106303.949000,223684.906200,0.025987,-0.005536,C,0.508200,54.025643,49.006980,52.941175,66.666664,sideways,0.503000,-0.015905,0.001988,0.041750
159682.SZ,20230707.000000,0.888000,-1.223600,3,,,0.900100,0.898650,,,33.087752,,175352.902000,290862.436800,0.015846,-0.011851,C,0.902600,33.969073,43.180250,91.176468,96.874997,sideways,0.888000,0.013514,0.015766,0.030405
159766.SZ,20230707.000000,0.907000,0.110400,3,,,0.899000,0.910700,,,50.584912,,129083.526000,229943.355600,0.021499,-0.004063,C,0.913200,61.031631,51.691233,32.727272,32.727272,sideways,0.907000,0.018743,0.006615,-0.001103
159682.SZ,20230710.000000,0.900000,1.351400,6,,,0.900300,0.900550,,,48.991589,,230997.637000,239002.288400,0.015794,-0.000611,B,0.901200,37.351930,41.237477,55.882351,59.374998,sideways,0.900000,0.011111,0.021111,0.006667
159740.SZ,20230710.000000,0.534000,0.754700,6,,,0.539000,0.540950,,,44.384323,,274102.527000,296295.300400,0.024612,-0.012848,B,0.538600,38.243374,44.468954,67.741933,67.741933,sideways,0.534000,0.016854,0.061798,0.044944
513010.SH,20230710.000000,0.547000,0.736600,6,,,0.551400,0.553500,,,45.342553,,325286.183000,341201.001200,0.025333,-0.011743,B,0.551400,38.655272,44.105160,66.666665,66.666665,sideways,0.547000,0.014625,0.062157,0.042048
513130.SH,20230710.000000,0.536000,0.751900,6,,,0.541200,0.543350,,,44.334567,,1292142.127000,1318281.822400,0.025986,-0.013527,A,0.541000,37.966684,43.993888,68.749998,68.749998,sideways,0.536000,0.016791,0.063433,0.042910
513180.SH,20230710.000000,0.538000,0.560700,5,,,0.542400,0.544400,,,44.782778,,1626641.683000,1894148.697600,0.025757,-0.011756,A,0.542400,40.211296,45.306349,65.624998,65.624998,sideways,0.538000,0.013011,0.061338,0.042751
513180.SH,20230711.000000,0.545000,1.301100,3,,,0.542800,0.545100,,,54.632462,,1674689.037000,1881009.309400,0.025033,-0.000183,C,0.540800,45.557530,45.390076,43.749999,43.749999,sideways,0.545000,0.011009,0.044037,0.025688
588200.SH,20230817.000000,1.108000,1.465200,4,,,1.154600,1.172200,,,24.056516,,380446.164000,298484.513400,0.018695,-0.054769,C,1.121600,14.430696,,81.666666,77.551020,bear,1.108000,-0.003610,0.002708,-0.014440
159652.SZ,20230822.000000,0.857000,1.180600,4,,,0.877500,0.895600,,,30.359765,,8234.385000,4443.344600,0.017086,-0.043100,C,0.860200,12.190306,,82.432431,71.111110,bear,0.857000,-0.022170,-0.019837,-0.005834
159688.SZ,20230822.000000,0.869000,1.756400,4,,,0.901700,0.924350,,,31.855002,,182094.659000,145178.512600,0.026138,-0.059880,C,0.879800,13.509594,,79.999999,71.428570,bear,0.869000,0.001151,0.010357,0.044879
159751.SZ,20230822.000000,0.717000,1.271200,4,,,0.739200,0.758800,,,33.430552,,5473.833000,4383.049000,0.027794,-0.055087,C,0.725800,13.067459,,79.166666,68.085105,bear,0.717000,-0.005579,0.012552,0.062762
513380.SH,20230822.000000,0.502751,1.927000,4,,,0.521411,0.535518,,,33.839933,,291300.322000,242550.602800,0.026652,-0.061187,C,0.509054,13.470254,,78.761342,70.732062,bear,0.502751,-0.007960,0.009951,0.049752
513860.SH,20230822.000000,0.498000,1.632700,4,,,0.514000,0.527700,,,34.060583,,99222.183000,64754.893800,0.025674,-0.056282,C,0.503000,15.679989,,75.471697,66.666665,bear,0.498000,-0.008032,0.014056,0.058233
513890.SH,20230822.000000,0.806000,1.896300,4,,,0.834900,0.855050,,,34.464561,,96407.467000,76007.860000,0.025789,-0.057365,C,0.816600,14.712664,,77.906976,69.354838,bear,0.806000,-0.007444,0.008685,0.050868
513980.SH,20230822.000000,0.498000,1.632700,4,,,0.513500,0.528250,,,34.360198,,283600.637000,218107.273600,0.025961,-0.057265,C,0.503200,16.105222,,74.999999,61.764704,bear,0.498000,-0.006024,0.014056,0.066265
561160.SH,20230824.000000,0.560000,1.083000,5,,,0.589700,0.610900,,,17.138155,,74200.989000,58994.256600,0.023597,-0.083320,C,0.571600,8.811236,,91.764705,86.792451,bear,0.560000,-0.012500,0.023214,0.012500
516640.SH,20230828.000000,0.586000,1.034500,4,,,0.594900,0.622550,,,33.907704,,76322.405000,47238.685000,0.026451,-0.058710,C,0.588400,16.752312,,81.481480,72.222220,bear,0.586000,0.035836,0.069966,0.078498
159792.SZ,20230901.000000,0.657000,0.921700,3,,,0.652700,0.660650,,,49.452529,,93831.393000,625708.324000,0.028919,-0.005525,C,0.661200,54.876626,54.376625,47.142856,82.499998,sideways,0.657000,0.012177,-0.015221,-0.035008
513770.SH,20230901.000000,0.402500,0.750900,3,,,0.400850,0.405950,,,48.056336,,38469.076000,247190.006800,0.028394,-0.008499,C,0.405600,54.329376,54.247098,48.749999,84.782605,sideways,0.402500,0.012422,-0.011180,-0.029814
159792.SZ,20230905.000000,0.652000,-1.954900,5,,,0.658000,0.657950,,,44.511675,,513777.481000,532238.743000,0.029579,-0.009043,A,0.657600,43.448361,51.200596,61.290322,93.548384,sideways,0.652000,-0.007669,-0.027607,-0.018405
159740.SZ,20230906.000000,0.562000,-1.056300,4,,,0.565600,0.564050,,,45.426480,,488231.325000,464048.655200,0.027961,-0.003634,B,0.567800,53.601653,57.716647,63.888887,81.481478,sideways,0.562000,-0.016014,-0.024911,-0.028470
159792.SZ,20230906.000000,0.647000,-0.766900,5,,,0.658900,0.656350,,,40.579104,,583718.013000,501626.638400,0.028704,-0.014245,A,0.654400,34.194332,45.531842,84.313724,80.952379,sideways,0.647000,-0.012365,-0.013910,-0.021638
159892.SZ,20230906.000000,0.550000,-1.433700,4,,,0.557200,0.553250,,,42.062319,,260782.910000,234558.562400,0.025065,-0.005874,B,0.556000,47.613965,56.470653,65.853657,87.096771,sideways,0.550000,-0.009091,0.018182,0.001818
513120.SH,20230906.000000,0.784000,-1.383600,5,,,0.794800,0.786600,,,43.310465,,539088.962000,472234.743000,0.028152,-0.003305,A,0.791800,44.480442,54.628448,67.213114,83.673468,sideways,0.784000,-0.010204,0.022959,0.007653
159629.SZ,20230907.000000,2.444000,-1.689500,3,,,2.447900,2.461550,,,42.570043,,844086.029000,818333.590600,0.020429,-0.007130,C,2.470400,74.561787,69.014922,36.428571,92.592591,sideways,2.444000,0.001637,0.016367,-0.000818
513120.SH,20230907.000000,0.776000,-1.020400,4,,,0.793700,0.785450,,,37.921478,,410918.372000,416953.012800,0.027246,-0.012031,B,0.788800,30.320295,46.525730,97.999998,97.619045,sideways,0.776000,-0.002577,0.029639,0.024485
560010.SH,20230907.000000,2.439000,-1.653200,3,,,2.440200,2.453700,,,43.473239,,927716.936000,807281.524800,0.020793,-0.005991,C,2.463600,64.718263,61.207500,43.558282,92.307691,sideways,2.439000,0.000820,0.015170,-0.001640
561910.SH,20230918.000000,0.524000,1.550400,4,,,0.534800,0.544100,,,32.639104,,29946.540000,23686.188000,0.019766,-0.036942,C,0.525400,15.921015,,76.595743,63.333331,bear,0.524000,-0.013359,-0.032443,-0.020992
159636.SZ,20230927.000000,0.809000,1.125000,4,,,0.823000,0.838200,,,39.374299,,62931.219000,47014.070600,0.028695,-0.034837,C,0.808600,10.139060,,89.361701,63.414633,bear,0.809000,-0.012361,-0.002472,0.049444
159629.SZ,20231009.000000,2.436000,-0.327300,3,,,2.424500,2.444500,,,52.478324,,708570.083000,761403.929600,0.011934,-0.003477,C,2.428200,64.165128,48.682336,27.027027,15.625000,sideways,2.436000,-0.003695,0.006158,-0.006568
560010.SH,20231009.000000,2.427000,-0.328500,3,,,2.416800,2.437350,,,51.759695,,1019429.023000,759092.613400,0.013832,-0.004246,C,2.420400,64.672533,49.792227,27.848101,13.636363,sideways,2.427000,-0.003296,0.007417,-0.006180
159629.SZ,20231010.000000,2.427000,-0.369500,3,,,2.422600,2.441250,,,47.342344,,637435.166000,730117.148200,0.012302,-0.005837,C,2.428800,64.515882,53.960185,34.782608,55.813952,sideways,2.427000,0.002060,0.007417,-0.005356
159892.SZ,20231010.000000,0.551000,-1.254500,4,,,0.558300,0.556600,,,40.434788,,261310.679000,260023.232400,0.021908,-0.010061,B,0.559400,53.969962,59.126621,64.705880,95.652170,sideways,0.551000,0.034483,0.050817,0.041742
513120.SH,20231010.000000,0.794000,-1.243800,4,,,0.804600,0.800100,,,42.067490,,656873.246000,654591.743600,0.025099,-0.007624,B,0.806600,49.268866,53.497391,66.666665,94.736840,sideways,0.794000,0.039043,0.060453,0.056675
560010.SH,20231010.000000,2.419000,-0.329600,3,,,2.414800,2.434100,,,47.085797,,836121.705000,792987.672800,0.014055,-0.006204,C,2.420800,66.448355,55.344270,30.000000,37.499999,sideways,2.419000,0.002067,0.007854,-0.004961
